facility_id,postal_code
018a9331-742c-7b23-b6a5-22c3bbd5341c,1242
018a9331-7479-7b69-8cb9-b3e672046adc,0480
018a9331-756b-7c3a-9c03-ab020aab1a8e,1984
018a9331-777a-7da5-bf2e-ab4552fcb50c,2190
018a9331-79fb-7fa7-bf76-c190634cf55d,1459
018a932f-0158-7f83-a01a-054908bb35cb,7562
018a9331-7bff-71a6-ad17-4aceac82353b,1684
018a9331-7e16-7368-b91c-b9b30376e492,7560
018a9331-7eef-73fb-81e1-918ea68da056,1684
018a9331-8042-751c-ac56-f700f323fb30,0699
018a9331-81f4-7651-8bb8-f8d9192c61db,0699
018a9331-8346-7783-8ceb-09731a89115e,0699
018a9331-857e-7947-b828-89a3e998180a,0699
018a9331-85ce-798d-a0ed-24ec00d610da,1035
018a9331-8619-79d3-ac77-ef338a749a28,0002
018a9331-86b8-7a62-8223-9a9f59895b53,2001
018a9331-785c-7e38-8ef8-a03b893f4399,2118
018a9334-97e8-7a41-967b-fb3608bee07f,1192
018a9331-790c-7ed2-b0ab-a3ceac968f54,0900
018a9331-795f-7f1a-b2d9-41ce87277c97,8001
018a9331-7a4a-7fee-916a-461c635b26b0,1459
018a9331-7aa3-703c-9c8e-3a86fe45b3c5,9460
018a9331-7af1-70cd-b471-d2ad27bfd37c,00000
018a9331-7b51-711a-a365-9c11b03f7ac6,9866
018a9331-7c4c-71f5-a33e-019197fc9dd4,2351
018a9330-30c7-71c6-b323-27131b0554f5,3880
018a9331-7d20-728f-8eb6-a953bb4f2cb8,7380
018a9331-7dc1-7322-a3c3-faa65574fb78,1385
018a9331-7f4b-7442-9b4b-66b443711994,1911
018a9331-7f9a-7491-ac6a-e39b8dce77f7,4265
018a9331-7fed-74d6-ae80-32f3b7c6366a,9460
018a9331-80ca-756c-9138-3ce697a0714b,1734
018a9331-8146-75bb-bd67-774e90ac3ced,7620
018a9331-819c-760b-b41a-3748133af43d,5200
018a9331-8244-76a0-a991-deab69141eb9,8301
018a9331-82a0-76ee-a24f-213e5d6ffd37,4001
018a9331-82f5-773d-858d-f897ef6a2dde,3201
018a9331-839d-77cb-8725-8f2317c2751e,9460
018a9331-847c-786a-804e-e899ed4ade45,2499
018a9331-84d2-78b9-bc68-5c7356b80e0e,1739
018a9331-852e-7902-a0dc-7bace154e9f1,1929
018a9331-866b-7a1c-8948-b7a08def5895,1201
018a9331-8707-7ab2-9e47-ee4960052331,2000
018a9331-8764-7af8-8014-a264b8c7ad22,0699
018a9331-8890-7bd6-a15f-96a88c9ce0c9,0699
018a9331-8934-7c69-b404-a997096ac896,0699
018a9331-8985-7caf-866c-f1fa7490e177,0699
018a9331-89d3-7cf5-95ca-9f5f91107feb,0699
018a9331-8b2c-7e1a-be57-01b473b63d67,0699
018a9331-8d3a-7f9e-af7b-f9c458363463,0699
018a9331-8e43-707a-8d51-432ba0d48362,2118
018a9331-8eaa-70bf-8d5e-a2a642debc14,0699
018a9331-8fa0-71a4-b4e5-ecc72a4e8416,1449
018a9331-90d5-7288-8067-2b1c84d2840a,0699
018a9331-911d-72ce-bacb-e68c21ca68e9,2351
018a9331-9176-7313-9d81-5f149b3abd83,0699
018a9331-9322-748e-9a2f-c839df5aa309,0699
018a9331-9378-74d4-9176-3d0ad4e74fbd,0699
018a9331-93ca-751a-ba99-633c0a9fd8cc,0699
018a9331-9593-7647-bb1f-88841d1ed2c9,0699
018a9331-883f-7b90-ac57-ebad2c6e8650,6546
018a9331-88dc-7c23-bcbe-39d670d798f0,10020
018a9331-8a22-7d3d-967f-8c8277db4845,8801
018a9331-8a8d-7d85-9a15-3324deaf6294,2940
018a9331-8ada-7dd4-9965-8caae70b0d43,0300
018a9331-8b7d-7e69-8b43-277db8ba2b24,7945
018a9331-8c31-7eb8-a20b-d850e5b2ef43,9499
018a9331-8cd8-7f58-a43c-19db6eb2a654,8001
018a9332-1103-7c27-a9b1-a9c77927a9de,0184
018a9331-8de3-7034-abb0-466e6ee4d081,2470
018a9331-8efc-710e-ac40-a78348ee765c,9700
018a9331-8f4e-715e-9251-f1afbc0f1461,0046
018a932f-a841-7065-ae88-4177829678e1,2008
018a9331-91c7-7363-85d1-2ca1d5f04688,6850
018a9331-9269-7400-bceb-83dc9582aae6,6229
018a9331-92cf-7448-8e7b-5f9b3fb334d4,2302
018a9331-9469-756b-9297-c018eee6389d,4001
018a9331-9533-7601-a8e2-2c263c846764,0699
018a9331-95dc-7697-8855-449a1f82d59c,3815
018a9331-967f-772d-9ed5-4c8a12c7c1a7,7570
018a9331-96d3-777c-a86e-b6addc2bce19,2091
018a9331-981d-78aa-acf4-19541f553d45,6000
018a9331-99f9-7a2d-b107-e50c85154d18,4265
018a9331-9e26-7dd7-8f48-85e2575c63f5,7785
018a9331-9ec5-7e6c-9d9c-f7e361201375,0699
018a9331-9f19-7eb2-bb0b-c2717a56f4eb,0699
018a9331-a004-7f47-8bf1-6811575d73dc,0699
018a9331-a0c8-7fd4-939c-6840eb29a4aa,2190
018a9331-a118-701a-af3b-cf8ac69e02f0,5601
018a9331-a214-70ff-8942-452a438eaf8c,7530
018a9331-a3a3-722e-a69c-3b00548a5f4a,4000
018a9331-a49d-7274-820b-74d7c85ca170,7824
018a9331-a547-7308-891f-f74031c097d1,0699
018a9331-a5e9-739d-a23c-a334e6bc88b7,2570
018a9331-a6e2-747e-87d5-6eb98272d1d9,0407
018a9331-a731-74c4-bc04-d35290e6a9ed,0699
018a9331-977a-7812-abd0-e3e3ebd80742,10020
018a9331-98c4-7949-bfc5-821e399040c5,1035
018a9331-9917-7998-84c3-b7200dabccc9,7785
018a9331-9a4b-7a7c-95c0-e1899fb81bd1,7708
018a9331-9a9a-7acb-a040-18de5c80f583,3610
018a9331-9af2-7b14-8dc3-4117d06dc4d4,1559
018a9331-9b43-7b64-99b1-1dbd81dc2891,4092
018a9331-9c7e-7c51-879c-436c6906bc25,4068
018a9331-9d7f-7d3f-ac7f-89031c825073,5100
018a9331-9dd2-7d8f-a89e-17b87dfd5440,0458
018a9331-9f6b-7f01-a40a-90e3b2362c42,1242
018a9331-a06d-7f8f-8609-5cac32a5510e,1050
018a9331-a169-7069-8880-15fdbb548496,1449
018a9331-a1bd-70b8-ac24-42371bae11cd,2791
018a9331-a2a8-7147-ba75-ebdf3f4a1001,1619
018a9331-a2ff-7197-a5d2-5007097d9a15,1929
018a9331-a351-71e7-af38-4b1e6a489943,5320
018a9331-a4ee-72c2-88e6-a04003cb7f2c,2380
018a9331-a596-7357-8b46-3b378ddbed50,3900
018a9331-a634-73e5-bd11-3f1e3385336c,1035
018a9331-a7a5-750a-9d5c-2af40e655dec,0699
018a9331-a88e-75a2-9d94-0e66a467f504,2531
018a9331-a8dd-75e8-bb4c-3259921335bd,2430
018a9331-ab86-7851-83d4-a437d0859046,0699
018a9331-ac15-7898-bc2c-99b3bf5da442,0002
018a9331-af74-7b9c-81ba-f918acec1c06,6571
018a9331-b229-7df5-ac40-dc26938ec81f,4730
018a9331-b2c6-7e83-84a9-01806f6cb4ed,0920
018a9331-b316-7ec9-926d-76c9dba3dc50,0699
018a9331-b398-7f11-a9ae-9946b8acca72,6506
018a9331-b5b9-7094-bfa7-235162f86de6,0699
018a9331-b607-70da-bb06-b020c7facbbf,0699
018a9331-a934-7636-aaca-f8f089f1b814,10020
018a9331-a98b-767f-823e-c02d4622854b,9701
018a9331-aa38-771e-9c06-3cd4235a9029,7600
018a9331-aa91-776d-bef4-f0136cf776cd,0380
018a9331-aae6-77bb-afe9-54a32bdb4861,1150
018a9331-ab34-780b-99b7-d3814bc1eb12,9301
018a9331-ac77-78e8-9d8f-e5dd0a272954,9745
018a9331-acc8-7934-b59a-de05c69d13bc,0360
018a9331-ad1b-797d-9e5e-604b5aecb74a,0536
018a9331-ad77-79cc-ac2a-64e18df8528a,0080
018a9331-adc8-7a1b-a329-b1b9383b8237,8240
018a9331-aed0-7b08-bfb9-c97b022725a5,0601
018a9331-af23-7b56-b590-0664bb43e7a2,7380
018a9331-afcd-7bdf-9d7b-555007d23b33,H100
018a9331-b01b-7c2e-9bba-5cc67cf36cff,0159
018a9331-b071-7c7e-abd4-a9226423dc62,2001
018a9331-b0ca-7ccd-9389-65737c19603e,1760
018a9331-b126-7d1d-acf7-38fdd209c302,1501
018a9331-b1d6-7daf-b282-953f429f76a9,H100
018a9331-b27c-7e3d-a843-3ee6d86914b1,10020
018a9331-b46f-7fac-bc9a-4e2df7ce4c98,13001
018a9331-b562-704e-927a-96e6fffefb6b,1911
018a9331-b655-716a-a84c-d0967fda8ae1,00000
018a9331-b6e4-71ba-a449-c5d85d208efa,1620
018a9331-b741-7209-b171-5a16766b56c3,1735
018a9331-ba38-74c5-bf68-ccb85aa6d276,0250
018a9331-bf67-790b-b432-c68385bea365,7708
018a9331-c2be-7c1a-9db7-a848ebc42371,7750
018a9331-c77c-7fd6-8907-9148aaa16634,0699
018a9331-b849-72f4-8c67-c55697d27110,1827
018a9331-b896-7342-8eba-d45b7c04a307,1868
018a9331-b8e6-7392-9866-92a5bd3b603e,4265
018a9331-b991-7430-a273-293d516a2d25,1320
018a9331-ba8d-7515-afc2-443718d7fdf7,2351
018a9331-bae3-7564-bf90-274f55ceb13e,2531
018a9331-bb6d-75b3-8695-de7cbe61389e,0952
018a9331-bbd8-7602-9e07-bafda4346dd7,0157
018a9331-bc31-7651-819d-e6874d281060,9866
018a9331-bc8a-769a-a119-3385cd6b0664,0002
018a9331-bcdd-76ea-8510-d627cff30e23,4000
018a9331-bd85-7788-a529-629324840deb,7580
018a9331-be0f-77d7-b08d-e8456f46f98a,0118
018a9331-be69-7825-a410-342b750de3a1,8446
018a9331-bebd-7875-b912-3474bc73a459,0900
018a9331-bf14-78c5-875a-29183bbb46af,1200
018a9331-bfb4-795a-aff2-d1b8792aba3a,0850
018a9331-c002-79a9-a586-20528f8376d0,7785
018a9331-c061-79f7-bf3e-dc62437052d5,5219
018a9331-c108-7a96-9a62-c2d9aee4a70d,0407
018a9331-c1b8-7b34-a79e-bfa52ba8022d,0360
018a9331-c20f-7b83-a704-51498e7c8305,1868
018a9331-c262-7bd2-814c-55cb095c9b40,0250
018a9331-c36b-7cb7-aae3-5d2f8cac15fa,0082
018a9331-c3c3-7d07-b340-69ce0a4bc8bc,9301
018a9331-c4e8-7df5-b6d7-fced6f8fdcb1,1551
018a9331-c59b-7ea0-bfc1-0c1b3866d1b3,1201
018a9331-c5f9-7ef0-a9c1-8869383c2d8f,0400
018a9331-c650-7f3f-b5ec-4b7669b7890c,0008
018a9334-a2ed-719c-8e47-1159956d8e18,4001
018a9331-c9fb-7228-a7e6-41cccd05d2e9,0699
018a9331-ca56-726e-807d-5c0b389f8ac8,0699
018a9331-caa4-72b4-aa90-e2336f473ba1,0699
018a9331-caf8-72fa-b1ef-7b9dd8b6fa03,0699
018a9331-cb4b-7340-bf91-1bc4cfbda32e,0699
018a9331-cb9d-7386-8065-d61af2d83f05,0699
018a9331-cbf3-73cc-b8a8-67cbe29f363e,0699
018a9331-cc4b-7454-8535-c587348525b5,00000
018a9331-cdbc-757e-b721-7d7748585417,00000
018a9331-cf8d-76a8-b293-880068a703ac,0699
018a9331-d47f-7a9a-9a01-f5e96ac35e71,1020
018a9331-d509-7ae0-bfb9-534926640eb7,1020
018a9331-c83e-7057-b423-25f022c31972,1548
018a9331-c897-70b4-8e97-499f81fc22cd,10101
018a9331-c8f2-7104-b5e0-cfceebae7fd3,2000
018a9331-c941-7195-b04d-4a5c4a9cadd9,00000
018a9331-ccb7-74a3-82b3-6e81cf77a819,1050
018a9331-cd0a-74f3-9bbc-90f1b9839c78,0300
018a9331-ce0c-75ce-bd82-ac11ba0934fe,5601
018a9331-ce65-761e-94ed-ed831f1188e0,0147
018a9331-cf12-7662-9b95-9db3939b2a24,00000
018a9331-cfe2-76f8-8fda-e67d622dc2f8,1548
018a9331-d0c8-7796-8f8b-6e2b7749974c,7764
018a9331-d11d-77e5-973f-724fbcb176eb,3201
018a9331-d176-7834-b627-6a7a89e335be,2940
018a9331-d1c3-7883-86ff-5d446bf6c33e,9700
018a9331-d271-7920-af7d-d4b11678ac1a,1150
018a9331-d2bf-7967-872e-ca4db33e21ef,4066
018a9331-d36e-7a05-a2f3-b6571c203ba4,0046
018a9331-d3fa-7a54-8ddd-5a7f4249c5b4,5100
018a9331-d57e-7b30-9d4e-f100eeb34b8d,0318
018a9331-d66d-7c0f-ad0d-b232b3bb8a1a,00000
018a9331-d6d4-7c5d-832b-74879038c3e7,1020
018a9331-d731-7cad-993d-a8d3129de142,8801
018a9331-d7e0-7d4b-8b72-121030ef1c58,0152
018a9331-d837-7d9a-b050-26163134b3cf,2194
018a9331-dd71-71a3-bfd1-fda4c769c614,10101
018a9331-de6c-7265-9c2c-485d050bb9eb,0699
018a9331-df1d-7306-ac4b-d3b268e7429f,0699
018a9331-e00c-73b7-af4a-e221beaae083,9000
018a9331-e05b-73f2-b46d-a25271a383e7,9000
018a9331-e0b4-742d-b879-a85b35d22087,9000
018a9331-e101-7468-89f1-a77a9a51b709,9000
018a9331-e14d-74a3-ab14-fd6e83a834d9,9000
018a9331-e19e-74de-b4fd-9225f45044da,9000
018a9331-e1f0-7519-b6b8-95ac5ba31140,9000
018a9331-e27a-7554-bc11-86d2dcc6c038,9000
018a9331-e2e1-758f-aa5b-f89e3855e80c,9000
018a9331-e36a-75d5-bb9f-18777b980e1b,0699
018a9331-e3b4-761b-9f43-218dbe720f1b,0699
018a9331-e41a-7661-b3c0-11d48997c846,0699
018a9331-e469-76a7-8351-f9ea82e9b231,0699
018a9331-e4cd-76ed-bb56-627377e6f5fd,0699
018a9331-e51c-7732-a159-dcb065ab6b0e,1684
018a9331-e575-7778-8891-8ab28aee5e6c,0699
018a9331-e5c6-77be-8646-7e1ff2cb74d7,0699
018a9331-e616-7846-80fb-5763a1131419,00000
018a9331-e67f-78ce-9495-b1b74c2b8d92,00000
018a9331-e6de-7956-a59b-1ef68748c864,00000
018a9331-e74c-79de-b5cd-b153ee157c96,00000
018a9331-e7aa-7a66-bdd1-934563ac805f,00000
018a9331-e805-7aee-87ff-8dd420ec04f7,00000
018a9331-e861-7b76-af53-feccd342246f,00000
018a9335-61cb-711b-9958-b6cb4a7313ff,0184
018a9331-d93b-7e82-89d7-b90fa12b4c76,2570
018a9331-d989-7ed0-b0de-d00a0f71a334,1947
018a9331-da1f-7f1e-b66e-33121633ba16,10020
018a9331-da7c-7f7a-8652-27178193e463,10101
018a9331-db9b-7018-9ed8-a4fc3222d470,0737
018a9331-dc06-7067-9827-64ab7145c5f1,8460
018a9331-dc5a-70b6-8ae3-819ae4a61669,1841
018a9336-bf32-79fe-ba89-35017b84e4c7,0082
018a9331-ddc9-71d2-8c9a-ef04c84d4eff,00621
018a9331-de18-721f-9835-f87c6096a53b,10019
018a9331-dec1-72c0-9bdd-038e42d926e9,10101
018a9331-e90e-7c0a-9b38-e75aa728fc62,1360
018a9331-f114-722a-b934-8caf2507f341,1684
018a9331-f61d-7642-a44f-e5f0f796626e,1684
018a9331-f732-7724-a987-a2462dff203a,7560
018a9331-f8f6-7899-a942-b7541b6e6f42,1150
018b4258-fa95-733c-b338-1d84a88be296,1666
018a9331-f961-78df-a6da-88633cda392c,0699
018a9331-f9b7-7925-9cf4-86143c0cc78e,0699
018a9331-e9e9-7ca7-8fbf-c4a965a63ad4,0300
018a9335-b0f5-7f1e-993a-59d40adec17b,2350
018a9331-eb9f-7e16-9141-73595534fa28,2191
018a9331-ec8c-7eb1-adfb-dd632b111d67,0300
018a9331-ecf8-7ef6-bd95-94b25f19f902,5050
018a9331-ed57-7f45-ae75-83abc53b97d9,1242
018a932f-9f67-78eb-999f-ade455fb33bf,2068
018a9331-ee00-7fdf-9be7-a5842de8b0a1,6229
018a9332-72d2-7bd3-9214-e0889520b47a,3815
018a9331-efb3-70f7-a803-e9d2f2206936,00621
018a9331-f00b-7152-9f3a-37e313449dab,10101
018a9331-f067-7197-9459-9042cf8f9d34,9866
018a9331-f0b8-71e5-92ef-cb0921b3dda9,9781
018a932f-bde1-719a-82e8-1109da51a5cf,1609
018a9331-f1b2-72c6-8e6a-10990909da1d,0920
018a9331-f21b-7314-aecf-25a2640d0049,10020
018a9331-f279-7362-b668-8c0d1fb0991c,4700
018a9331-f327-73ff-aeb0-707b7ff0295d,1201
018a9331-f3d3-7493-9511-317958fe7e81,8001
018a9331-f433-74d9-a951-efa61375399e,2055
018a9331-f480-7527-9761-39933120003b,0470
018a9331-f4f2-7576-ab6c-49864045ac37,4000
018a9331-f553-75fd-b595-fb8623542b3e,0000
018a9331-f684-7691-8db7-5a23ebc7c2cd,3105
018a9331-f77e-7772-a068-b7d5cd392297,7580
018a9331-f7e0-77bf-bd0b-8653a88a5c00,0832
018a9331-f83d-7807-92fa-da1af61926e1,8005
018a9331-fa05-796b-a398-e2ac91fdc110,0699
018a9331-fa63-79b1-9937-a1cb357c6e07,0699
018a9331-fb14-7a41-88ef-eeb342f38544,7500
018a9331-fcbd-7bc5-800f-fac103b38b61,8000
018a9332-0256-704e-9f2f-37fe9f482508,0699
018a9332-0370-70e2-8377-3e808f376388,0699
018a9332-03d7-7128-b0d4-c1e933e23d00,8000
018a9332-0431-716e-a3d0-3fc086d5ac48,0699
018a9331-fbb4-7ae0-84d9-c527180cb8ca,7708
018a9331-fc0f-7b2f-bf6b-bd15d7dd2912,7530
018a9331-fd26-7c0e-9ef6-6b34505fa4a4,7785
018a9331-fd7c-7c56-a13f-e6d2e00ded6a,7130
018a9331-fe26-7cee-a48a-204d542092b2,7708
018a9332-006b-7eca-8293-3640ed570dd9,7580
018a9332-0126-7f69-a44d-435a16695441,7785
018a932f-d689-756a-8b89-4d8fd4dada80,1684
018a9332-0483-71be-8453-dfeaa2c01900,7620
018a9332-054a-725c-aaac-c0e083651156,6850
018a9332-05a2-72aa-9189-ee5932c440c3,8240
018a9332-065d-7348-ab72-c5b4852c63df,7380
018a9332-0757-742e-b948-f4032ff92a17,6835
018a9332-0a12-760d-adff-33302ea7f799,6850
018a9332-0a6f-765d-905c-4438235374fc,6970
018a9332-1ad2-7428-b7e3-6c9e730a513a,1242
018a9332-0c2c-77e0-8217-450cb8d01a3d,2531
018a9332-1001-7b39-8858-0158906276b3,2007
018a9332-0ce6-787f-b802-3632b5f51f02,6170
018a9332-0d48-78cf-a708-1a7866b2bc6e,6705
018b4258-fe94-7381-801a-39f1b9a0d67f,4001
018a9332-0dfd-796e-bc77-d7ef7e763a3e,4700
018a9332-0ea7-7a0d-8291-215f3181b062,0900
018a9332-0fb4-7af1-93bc-5b2a918507cd,2001
018a9332-105d-7b88-95c6-abc3b11b1d7d,0080
018a9332-10b1-7bd7-9838-d267931cf6ef,4000
018a9332-1203-7cc6-9b5e-0888d5ef4c98,0536
018a9332-1301-7dab-a251-46f69708ea64,7750
018a9332-1360-7dfb-a523-6e8fd3b4c007,6740
018a9332-13b4-7e4a-ae36-6d400f447200,6506
018a9332-1578-7fd6-a141-fb741f55ac7e,0046
018a9332-15d8-7026-be21-d4f1e4facf02,1618
018a9332-1723-7114-8b56-3ffd513d6128,0147
018a9332-1797-715c-85e5-b653fe0df498,2118
018a9332-17ed-71ab-8127-af8f5aa5eb54,1551
018a9332-18e8-729b-9ea3-f707679f88ca,7280
018a9332-19a0-733b-a3be-78fa0577a802,2090
018a9332-1a0a-738a-87cc-70cc8a691722,1150
018a9332-1a7f-73d9-98b9-900ad80c834c,1620
018a9332-1c72-755d-b528-4d384067230c,2001
018a9332-1e8e-76de-a28b-a4c9ab536dd0,0699
018a9332-1f46-7771-a0c0-142bafda7664,0699
018a9332-20bb-78a9-a990-910ca6a9bcee,0699
018a9332-29ad-700c-b92d-e377061295b5,9301
018a9332-2b79-7141-8c31-c4c7436c0ead,2531
018a9332-1bc1-74c7-a5d0-6ed03637b5f8,0960
018b4259-6750-7b0a-aa3d-d9ff9a0c5595,1684
018a9332-1e3c-7698-b255-d74457074b2b,1760
018a9332-1fa1-77c3-aa94-8e22612606b5,1559
018a9332-1ff9-7813-9b34-4aa2b7e8068c,2191
018a9332-2109-78f8-a343-0d76828f57e8,0832
018a9332-2289-7a34-978b-15e17b81fa3d,2351
018a9332-22de-7a83-93b6-6ff26ed74014,1320
018a9332-2393-7b21-a641-32dcd205a216,0360
018a9332-23f8-7b70-b83b-f2fdbfb82694,9745
018a9332-2452-7bc0-bb6d-15a2286112c4,9732
018a9332-250d-7c0f-9f1c-32a104ca5ba7,9480
018a9332-2574-7c5e-93ef-3ce782c6b2ce,8570
018a9332-25d4-7cad-b3d8-27328431bb3e,8600
018a9332-262e-7cfd-a147-7001cfdc352d,8460
018a9332-26dd-7d9b-8b7c-56cf2df825ce,9499
018a9332-2731-7de8-9c39-a474b0648b45,9301
018a9332-279d-7e37-89e0-0b9b2b1398a8,9460
018a9332-28a0-7f27-a10a-84c72bda61bf,9700
018a9332-295a-7fc6-bbba-852985bad0c3,8420
018a9332-2a68-70ac-840f-8851065c3a9b,2735
018a9332-2b0f-70fb-a474-de36c970eb6e,0699
018a9332-2bce-7190-ab44-cc93fc496b8e,2570
018a9332-2c27-71e0-96e4-e6d6f418c20a,2470
018a9332-2f44-7448-8924-c50a55a59a7d,0699
018a9332-37f2-7b5b-885b-8fa686ce1c41,0699
018a9332-38b6-7bf1-a217-0caa148d8f4a,0699
018a9332-2cdc-727e-b44a-c9147e9fc7c0,1035
018a9332-2d42-72c5-8f7b-88cbdf967b35,2280
018a9332-2da4-7315-9182-6fa913a20029,2351
018a9335-6e72-797c-ba98-9fa68c5a01e5,4001
018a9332-2f95-7497-82e4-0f35eb81a65e,0080
018a9332-30e5-7585-acec-73aa9b1916bf,1035
018a9330-02be-79fa-806b-bb9f0c85c8e4,0133
018a9332-318b-7624-b5ef-401e951d8ead,0083
018a9332-31ea-7674-9fd3-468e29e55506,0190
018a9332-32ea-7763-978b-463b04becfd5,2570
018a9332-335d-77b2-8b9a-95070582050c,1929
018a9332-3416-7851-bbf6-599917c1aa10,1201
018a9332-36ef-7ac5-9725-124f3c3e4fa5,0699
018a9332-3758-7b15-a860-5a5883dfebc2,2791
018a9332-390f-7c41-bedc-40cb94adb28e,0480
018a9332-3961-7c8a-923f-c7ac564c0e3d,0470
018a9332-39b6-7cd9-ac59-42341173962b,0601
018a9332-3a09-7d28-91d7-010c4cbdb308,0300
018a9332-3ac4-7dc4-b276-051eb340fb10,2194
018a9332-3b1b-7e13-b4c5-7c03d01de05c,0250
018a9332-3bd4-7ea9-a1b8-ebce06448b74,0127
018a9332-3c25-7ef8-99c5-b2ee06804dde,1863
018a9332-3c77-7f48-ae9e-f554f68992e0,0920
018a9332-3e39-70ca-8057-a7bb9bd7c245,0699
018a9332-404c-7245-ac4f-05e581d8b5c6,0699
018a9332-40ab-728b-adfd-483f3bc49506,0699
018a9332-440d-7544-8dcd-04815b48857a,0699
018a9332-4ac3-7b1b-9eb6-d9f2285fc5fe,7530
018a9332-4c39-7c53-a6e8-9d641d06e7bf,0002
018a9332-3d95-7035-a533-c9bbad147a63,1559
018a9332-3f49-7168-98fe-6add5ad64a4b,1929
018a9332-3f9b-71af-be81-464289ed50d0,0002
018a9332-3fec-71ff-9928-1f00897065e8,1619
018a9332-428c-7419-bf52-e023b9059244,4068
018a9332-433f-74af-baf9-9af882e6876d,4051
018a9332-4533-7632-bc14-2a367d6fc25f,4001
018a9332-45ef-76d1-a6aa-a54b1a8a5b9e,0132
018a9332-4642-7720-a4ed-502ca5e57fd9,1739
018a9332-4694-776e-a8e3-9bce900a76f7,7975
018a9332-4995-7a34-8eff-623d674efe8b,0950
018a9332-5073-7fee-b352-77dcf0d20e05,3310
018a9332-4b70-7bbc-91b1-32b824d2f3a6,3201
018a9333-a9fc-7fb8-b260-af0d340e1e39,0318
018a9332-4cf2-7ce7-bfac-a1511cdf68df,4021
018a9332-4d53-7d2d-ae80-f50b6df894de,5100
018a9332-4eaf-7e61-b306-258c91fb7f7a,0699
018a9332-5228-7170-b6c7-3436953be645,0699
018a9332-53c1-7254-9e14-3899b9826233,0699
018a9332-54b8-7337-93b6-0adecadb5b39,0699
018a9332-5510-737d-bb2d-1a8976753e52,0699
018a9332-5613-745b-985d-1ad36f95bb16,0699
018a9332-4e04-7dcc-b3cc-5e73096b4315,3815
018a9332-4f11-7eb0-a4de-25ad07b42ce9,4265
018a9332-8f9e-705b-a29b-a43b6b8f3fec,1201
018a9332-4f74-7eff-a8f3-9d8205350717,3815
018a932f-b41a-7987-a121-1bbceccd96d3,2066
018a9332-5170-70db-bb69-bdd051332ac3,3100
018a9332-51cf-712a-9968-d42fa3089ccf,2380
018a9332-52d1-71bf-97b0-3dd8f6d0eb37,0066
018a9332-5363-720e-8c75-1fe3c6fc66da,0380
018a9332-556c-73cd-9fdf-5b0033c39fc5,1389
018a9332-55c1-7415-ac85-badab179ebf4,0181
018a9332-56bd-74fb-b07f-68ccb6544fa8,2000
018a9332-577b-759a-a36d-0e9b6e46492f,3201
018a9332-586c-7639-80aa-2eaf2493ebb4,1868
018a9332-58c2-768a-aa60-1655b1f2cec0,0007
018a9332-59bf-7779-adc0-262a8092e7fb,1201
018a932f-5371-78a4-b7da-d868db1f4d6a,3310
018a9332-5ac0-7867-9d15-de65d9ba1442,8580
018a9332-6193-7e3b-bc0f-50070c2654dc,7784
018a9332-65d3-7199-b183-da581f1aabcb,6070
018a9332-68a4-736e-b38d-8e34c50a5317,4960
018a9332-6bd6-761e-8893-95a697ab9e11,1120
018a9332-5d07-7a40-9468-a8907114a57a,1360
018a9332-5d77-7a8f-96ef-432585e32b0d,0742
018a9332-5e72-7b7a-9763-1ae9fb5e3813,2196
018a9332-5f20-7c19-b7b1-752e3235ce2a,0318
018a9332-5f74-7c68-aac9-3e8735c996f0,1253
018a9332-5fc7-7cb8-aba9-06ecc97514d1,9301
018a9334-0b66-7139-9adc-169a7fa94174,0699
018a9332-6029-7d07-9ff5-cc8f61099777,1868
018a9332-60d8-7da5-85a9-38d778aa6035,1841
018a9332-61e9-7e8a-aecd-e272ba459258,3700
018a9332-623f-7ed9-812d-956d8c60e98f,1242
018a9332-62fb-7f77-b3b2-6063cc6f0c04,5320
018a9332-63a7-7016-96a1-05bd2ec4db75,5601
018a9332-64c5-7105-9fc4-9e1a02e94981,6280
018a9332-6726-7238-b560-726619525e66,6001
018a9332-684a-7326-b8e3-69e34eb09835,5100
018a9332-6964-740e-b1df-ff9160716290,9750
018a9332-69c1-745d-ad42-5ebfec3f99cc,7000
018a9332-6a14-74ed-992b-080fef0a5bd5,00000
018a9332-6b82-75d8-80f9-93413432a9ee,0850
018a9332-6c30-766c-9b0c-d21a7cda72b1,0300
018a9332-6cdb-770b-877f-5ed6179fc087,1984
018a9332-6e10-77ee-9051-edab0af4f7ef,4001
018a9332-6fa2-7916-ac00-812aed13de18,2470
018a9332-7000-795c-8904-de9b0db0731f,9866
018a9332-7c26-7320-8cb5-f6d0a2bbab05,0699
018a9332-6e60-783d-af42-27d99708db7a,0152
018a9332-6ec5-7882-811b-2114a7f7932a,1868
018a9332-7062-79ab-aa2f-0986a8abf4f2,0472
018a9332-710d-7a49-adf7-7b6c9d45559f,2570
018a9332-7169-7a97-a02c-bb27213614ca,0300
018a9332-7338-7c22-8165-067d0e7262f3,0892
018a9332-7396-7c71-a2f4-ff14bb504363,1242
018a9332-73e9-7cc0-ae31-35174313a13b,3838
018a9332-7450-7d0f-b965-88df7e88f2ba,4490
018a9332-7511-7dac-bd2a-686bc56df3e9,2000
018a9332-75db-7e47-945f-ddb710b93a67,2952
018a9332-762f-7e96-b25a-0dfef8973f60,3250
018a9332-7688-7ee4-95e7-92ab2e89ab6c,1734
018a9332-7797-7fce-afeb-c623854bc957,1190
